year,month,cve_ent,cve_mun,organismo,modalidad,destcred,tipocred,gen,rangoedad,rangoingreso,valorvivi,acciones,monto
2021,1,9,17,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"142,325.00"
2021,1,14,39,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"125,063.00"
2021,1,19,26,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"77,011.00"
2021,1,5,18,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"53,733.00"
2021,1,14,120,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"31,553.00"
2021,1,15,54,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"87,616.00"
2021,1,9,7,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"60,000.00"
2021,1,30,108,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"70,000.00"
2021,1,26,55,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"54,553.00"
2021,1,4,2,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"77,649.00"
2021,1,16,52,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"110,591.00"
2021,1,27,14,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"81,083.00"
2021,1,14,44,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"54,464.00"
2021,1,19,46,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"57,482.00"
2021,1,9,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"53,100.00"
2021,1,20,67,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"71,050.00"
2021,1,30,193,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"85,837.00"
2021,1,21,114,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"155,035.00"
2021,1,15,121,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"38,365.00"
2021,1,32,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"26,632.00"
2021,1,9,2,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,2,"64,600.00"
2021,1,26,43,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"49,000.00"
2021,1,27,8,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,4.01 a 6.00,Económica,1,"91,647.00"
2021,1,8,19,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,2,"89,726.00"
2021,1,5,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"42,781.00"
2021,1,19,31,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"42,788.00"
2021,1,17,11,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,2,"92,907.00"
2021,1,25,1,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"35,674.00"
2021,1,19,48,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"49,196.00"
2021,1,7,101,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"18,703.00"
2021,1,14,97,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"41,036.00"
2021,1,17,8,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"26,939.00"
2021,1,26,42,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"32,366.00"
2021,1,1,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"20,082.00"
2021,1,20,84,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"22,213.00"
2021,1,13,8,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"43,677.00"
2021,1,9,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"73,806.00"
2021,1,30,128,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"39,842.00"
2021,1,3,8,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,2,"70,401.00"
2021,1,15,109,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"90,958.00"
2021,1,27,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"24,896.00"
2021,1,1,4,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"59,514.00"
2021,1,10,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"27,302.00"
2021,1,32,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,29 o menos,4.01 a 6.00,Económica,1,"54,342.00"
2021,1,5,27,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"232,688.00"
2021,1,2,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"61,615.00"
2021,1,27,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,4,"163,174.00"
2021,1,20,79,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"56,520.00"
2021,1,4,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,4,"192,030.00"
2021,1,14,23,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"67,085.00"
2021,1,15,33,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,9,"402,530.00"
2021,1,21,74,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"32,592.00"
2021,1,32,32,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"50,764.00"
2021,1,15,25,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"123,097.00"
2021,1,5,33,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,900.00"
2021,1,19,37,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"20,493.00"
2021,1,15,31,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"128,838.00"
2021,1,9,6,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"95,834.00"
2021,1,26,42,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"45,590.00"
2021,1,5,16,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"31,165.00"
2021,1,12,48,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,900.00"
2021,1,30,191,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,000.00"
2021,1,17,6,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"58,897.00"
2021,1,26,41,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,900.00"
2021,1,2,1,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,4,"166,974.00"
2021,1,14,46,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"51,766.00"
2021,1,15,54,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,5,"237,878.00"
2021,1,16,102,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,3,"116,137.00"
2021,1,17,22,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"43,000.00"
2021,1,15,13,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"72,230.00"
2021,1,20,67,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"32,192.00"
2021,1,27,12,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"83,411.00"
2021,1,19,19,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"72,895.00"
2021,1,19,41,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"52,752.00"
2021,1,20,2,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"117,530.00"
2021,1,12,38,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"35,692.00"
2021,1,22,11,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"89,999.00"
2021,1,8,32,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"28,737.00"
2021,1,15,46,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"65,764.00"
2021,1,7,40,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"27,837.00"
2021,1,12,1,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"62,331.00"
2021,1,30,102,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"43,460.00"
2021,1,19,33,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"67,085.00"
2021,1,30,193,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"31,640.00"
2021,1,8,21,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"50,646.00"
2021,1,18,17,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"56,364.00"
2021,1,13,65,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"69,000.00"
2021,1,25,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"20,000.00"
2021,1,26,18,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,3,"79,151.00"
2021,1,15,48,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"38,290.00"
2021,1,15,14,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,389.00"
2021,1,15,120,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"26,620.00"
2021,1,29,33,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"99,254.00"
2021,1,31,76,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"26,466.00"
2021,1,20,184,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,4,"128,217.00"
2021,1,30,15,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,389.00"
2021,1,30,175,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"93,942.00"
2021,1,25,12,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"33,000.00"
2021,1,9,2,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"20,707.00"
2021,1,2,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"21,221.00"
2021,1,21,132,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"19,287.00"
2021,1,11,33,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"42,039.00"
2021,1,21,15,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"45,634.00"
2021,1,15,73,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"45,842.00"
2021,1,28,32,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"79,840.00"
2021,1,15,42,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"84,569.00"
2021,1,15,108,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"28,194.00"
2021,1,29,54,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"62,417.00"
2021,1,14,97,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"37,168.00"
2021,1,22,16,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"121,895.00"
2021,1,21,51,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"50,446.00"
2021,1,28,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"35,035.00"
2021,1,19,12,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"29,473.00"
2021,1,21,41,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,389.00"
2021,1,15,88,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"26,147.00"
2021,1,25,1,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,3,"134,909.00"
2021,1,21,164,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"72,895.00"
2021,1,15,64,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"50,996.00"
2021,1,6,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"42,482.00"
2021,1,30,208,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"111,010.00"
2021,1,30,28,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"51,766.00"
2021,1,30,87,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"20,000.00"
2021,1,15,118,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"35,467.00"
2021,1,26,29,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"68,370.00"
2021,1,5,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"44,521.00"
2021,1,20,42,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,000.00"
2021,1,30,181,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,999.00"
2021,1,15,122,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,900.00"
2021,1,7,107,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"23,678.00"
2021,1,8,10,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"23,231.00"
2021,1,17,28,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"20,000.00"
2021,1,20,57,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,2,"132,849.00"
2021,1,1,7,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"45,348.00"
2021,1,17,24,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"64,708.00"
2021,1,29,18,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"24,318.00"
2021,1,5,6,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"51,766.00"
2021,1,20,385,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"49,500.00"
2021,1,20,278,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"68,141.00"
2021,1,30,39,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"67,085.00"
2021,1,7,65,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"21,174.00"
2021,1,21,108,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"61,010.00"
2021,1,20,43,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Económica,1,"65,764.00"
2021,1,7,89,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"59,954.00"
2021,1,9,3,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"104,352.00"
2021,1,29,28,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"51,766.00"
2021,1,10,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,5,"151,207.00"
2021,1,14,67,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"84,533.00"
2021,1,9,7,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"43,050.00"
2021,1,26,30,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,3,"115,068.00"
2021,1,9,6,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"46,484.00"
2021,1,19,6,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,6,"298,301.00"
2021,1,1,1,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"57,551.00"
2021,1,11,20,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,3,"125,056.00"
2021,1,2,2,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,5,"172,062.00"
2021,1,26,25,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"78,878.00"
2021,1,19,48,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"51,401.00"
2021,1,15,58,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"105,525.00"
2021,1,9,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"49,000.00"
2021,1,21,114,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,2,"93,834.00"
2021,1,32,56,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,3,"177,484.00"
2021,1,7,105,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"64,708.00"
2021,1,29,5,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"69,462.00"
2021,1,16,102,BANCA (CNBV),Mejoramientos,Mejoramientos,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Económica,1,"49,900.00"
